confidence,precision,recall,fp,tp,fn
0.0,0.04735079171741778,0.7116704805491991,6257,311,126
0.02,0.04735079171741778,0.7116704805491991,6257,311,126
0.04,0.04735079171741778,0.7116704805491991,6257,311,126
0.06,0.04735079171741778,0.7116704805491991,6257,311,126
0.08,0.04735079171741778,0.7116704805491991,6257,311,126
0.1,0.04735079171741778,0.7116704805491991,6257,311,126
0.12,0.04735079171741778,0.7116704805491991,6257,311,126
0.14,0.04735079171741778,0.7116704805491991,6257,311,126
0.16,0.04735079171741778,0.7116704805491991,6257,311,126
0.18,0.047401310775796374,0.7116704805491991,6250,311,126
0.2,0.04772134417676845,0.7116704805491991,6206,311,126
0.22,0.049735279961495266,0.7110091743119266,5923,310,126
0.24,0.053630506703813335,0.7048054919908466,5435,308,129
0.26,0.06314486174164259,0.6986301369863014,4540,306,132
0.28,0.07544378698224852,0.6954545454545454,3750,306,134
0.3,0.09283738087918844,0.6879271070615034,2951,302,137
0.32,0.11596443757247778,0.6818181818181818,2287,300,140
0.34,0.14210273643783006,0.669683257918552,1787,296,146
0.36,0.1611295681063123,0.6568848758465011,1515,291,152
0.38,0.18944519621109607,0.6320541760722348,1198,280,163
0.4,0.20694980694980694,0.6077097505668935,1027,268,173
0.42,0.21375921375921375,0.5904977375565611,960,261,181
0.44,0.22554347826086957,0.564625850340136,855,249,192
0.46,0.22950819672131148,0.5384615384615384,799,238,204
0.48,0.23481781376518218,0.5248868778280543,756,232,210
0.5,0.2422907488986784,0.5034324942791762,688,220,217
0.52,0.2467986030267753,0.4840182648401826,647,212,226
0.54,0.26506024096385544,0.4583333333333333,549,198,234
0.56,0.260431654676259,0.4258823529411765,514,181,244
0.58,0.2761904761904762,0.40654205607476634,456,174,254
0.6,0.27591973244147155,0.38461538461538464,433,165,264
0.62,0.27920792079207923,0.3271461716937355,364,141,290
0.64,0.28842105263157897,0.31422018348623854,338,137,299
0.66,0.2985781990521327,0.2857142857142857,296,126,315
0.68,0.2979274611398964,0.2625570776255708,271,115,323
0.7000000000000001,0.3128491620111732,0.2562929061784897,246,112,325
0.72,0.31724137931034485,0.21100917431192662,198,92,344
0.74,0.3254901960784314,0.18993135011441648,172,83,354
0.76,0.3275862068965517,0.17312072892938496,156,76,363
0.78,0.31862745098039214,0.14772727272727273,139,65,375
0.8,0.3333333333333333,0.13636363636363635,120,60,380
0.8200000000000001,0.3253012048192771,0.12272727272727273,112,54,386
0.84,0.3541666666666667,0.11643835616438356,93,51,387
0.86,0.376,0.1070615034168565,78,47,392
0.88,0.3584905660377358,0.0871559633027523,68,38,398
0.9,0.34375,0.07586206896551724,63,33,402
0.92,0.34146341463414637,0.06451612903225806,54,28,406
0.9400000000000001,0.36764705882352944,0.05733944954128441,43,25,411
0.96,0.36666666666666664,0.05011389521640091,38,22,417
0.98,0.33962264150943394,0.04128440366972477,35,18,418
