confidence,precision,recall,fp,tp,fn
0.0,0.01355713363460297,0.19047619047619047,6112,84,357
0.02,0.01355713363460297,0.19047619047619047,6112,84,357
0.04,0.01950313443231948,0.19047619047619047,4223,84,357
0.06,0.028875902371949123,0.19047619047619047,2825,84,357
0.08,0.03677758318739054,0.19047619047619047,2200,84,357
0.1,0.04428044280442804,0.19047619047619047,1813,84,357
0.12,0.054474708171206226,0.19047619047619047,1458,84,357
0.14,0.06117989803350328,0.19047619047619047,1289,84,357
0.16,0.07064760302775441,0.19047619047619047,1105,84,357
0.18,0.08092485549132948,0.19047619047619047,954,84,357
0.2,0.08366533864541832,0.19047619047619047,920,84,357
0.22,0.09230769230769231,0.19004524886877827,826,84,358
0.24,0.09378531073446328,0.18820861678004536,802,83,358
0.26,0.09684947491248541,0.18778280542986425,774,83,359
0.28,0.10012062726176116,0.1873589164785553,746,83,360
0.3,0.10375,0.18693693693693694,717,83,361
0.32,0.10432569974554708,0.18468468468468469,704,82,362
0.34,0.10649350649350649,0.18468468468468469,688,82,362
0.36,0.11020408163265306,0.18202247191011237,654,81,364
0.38,0.11187845303867404,0.18202247191011237,643,81,364
0.4,0.11522048364153627,0.18202247191011237,622,81,364
0.42,0.1188707280832095,0.1797752808988764,593,80,365
0.44,0.12061068702290076,0.17752808988764046,576,79,366
0.46,0.12421383647798742,0.17713004484304934,557,79,367
0.48,0.12741935483870967,0.17713004484304934,541,79,367
0.5,0.13275862068965516,0.1726457399103139,503,77,369
0.52,0.13873873873873874,0.17225950782997762,478,77,370
0.54,0.14864864864864866,0.171875,441,77,371
0.56,0.15163934426229508,0.16517857142857142,414,74,374
0.58,0.16704805491990846,0.16331096196868009,364,73,374
0.6,0.16704805491990846,0.16331096196868009,364,73,374
0.62,0.1712846347607053,0.15280898876404495,329,68,377
0.64,0.1771117166212534,0.14606741573033707,302,65,380
0.66,0.1863905325443787,0.14093959731543623,275,63,384
0.68,0.20454545454545456,0.140625,245,63,385
0.7000000000000001,0.20454545454545456,0.140625,245,63,385
0.72,0.21851851851851853,0.13228699551569506,211,59,387
0.74,0.22362869198312235,0.11883408071748879,184,53,393
0.76,0.22926829268292684,0.10633484162895927,158,47,395
0.78,0.22926829268292684,0.10633484162895927,158,47,395
0.8,0.22527472527472528,0.09318181818181819,141,41,399
0.8200000000000001,0.2465753424657534,0.08144796380090498,110,36,406
0.84,0.24031007751937986,0.07029478458049887,98,31,410
0.86,0.25,0.06136363636363636,81,27,413
0.88,0.25,0.06136363636363636,81,27,413
0.9,0.25,0.05011389521640091,66,22,417
0.92,0.24,0.04128440366972477,57,18,418
0.9400000000000001,0.24,0.04128440366972477,57,18,418
0.96,0.22641509433962265,0.02745995423340961,41,12,425
0.98,0.2391304347826087,0.02517162471395881,35,11,426
