confidence,precision,recall,fp,tp,fn
0.0,0.03195610071013557,0.45,5998,198,242
0.02,0.03195610071013557,0.45,5998,198,242
0.04,0.045971674019038775,0.45,4109,198,242
0.06,0.06806462701959436,0.45,2711,198,242
0.08,0.0862521891418564,0.44772727272727275,2087,197,243
0.1,0.1033210332103321,0.4444444444444444,1701,196,245
0.12,0.1264591439688716,0.4411764705882353,1347,195,247
0.14,0.1412964311726147,0.43891402714932126,1179,194,248
0.16,0.16232127838519764,0.4376417233560091,996,193,248
0.18,0.18400770712909442,0.4331065759637188,847,191,250
0.2,0.1902390438247012,0.4331065759637188,813,191,250
0.22,0.2076923076923077,0.42663656884875845,721,189,254
0.24,0.21129943502824858,0.4221218961625282,698,187,256
0.26,0.21820303383897316,0.42117117117117114,670,187,257
0.28,0.22316043425814233,0.4147982062780269,644,185,261
0.3,0.22625,0.4067415730337079,619,181,264
0.32,0.22646310432569974,0.4,608,178,267
0.34,0.23116883116883116,0.4,592,178,267
0.36,0.23809523809523808,0.3923766816143498,560,175,271
0.38,0.24171270718232044,0.3923766816143498,549,175,271
0.4,0.24751066856330015,0.3901345291479821,529,174,272
0.42,0.2555720653789004,0.38478747203579416,501,172,275
0.44,0.2580152671755725,0.378076062639821,486,169,278
0.46,0.2641509433962264,0.37583892617449666,468,168,279
0.48,0.2709677419354839,0.37583892617449666,452,168,279
0.5,0.28448275862068967,0.3674832962138085,415,165,284
0.52,0.2954954954954955,0.36444444444444446,391,164,286
0.54,0.3127413127413127,0.36,356,162,288
0.56,0.3237704918032787,0.3518930957683742,330,158,291
0.58,0.34324942791762014,0.33557046979865773,287,150,297
0.6,0.34324942791762014,0.33557046979865773,287,150,297
0.62,0.3602015113350126,0.32134831460674157,254,143,302
0.64,0.3760217983651226,0.3108108108108108,229,138,306
0.66,0.39349112426035504,0.29954954954954954,205,133,311
0.68,0.40584415584415584,0.28153153153153154,183,125,319
0.7000000000000001,0.40584415584415584,0.28153153153153154,183,125,319
0.72,0.43703703703703706,0.2669683257918552,152,118,324
0.74,0.4430379746835443,0.23702031602708803,132,105,338
0.76,0.4682926829268293,0.21867881548974943,109,96,343
0.78,0.4682926829268293,0.21867881548974943,109,96,343
0.8,0.4725274725274725,0.19679633867276888,96,86,351
0.8200000000000001,0.5205479452054794,0.17233560090702948,70,76,365
0.84,0.5271317829457365,0.15454545454545454,61,68,372
0.86,0.5370370370370371,0.1324200913242009,50,58,380
0.88,0.5370370370370371,0.1324200913242009,50,58,380
0.9,0.5454545454545454,0.10983981693363844,40,48,389
0.92,0.52,0.09006928406466513,36,39,394
0.9400000000000001,0.52,0.09006928406466513,36,39,394
0.96,0.5094339622641509,0.06221198156682028,26,27,407
0.98,0.5434782608695652,0.05733944954128441,21,25,411
