confidence,precision,recall,fp,tp,fn
0.0,0.07666034155597723,0.9160997732426304,4866,404,37
0.02,0.07666034155597723,0.9160997732426304,4866,404,37
0.04,0.07712867506681939,0.9160997732426304,4834,404,37
0.06,0.0888107276324467,0.9140271493212669,4145,404,38
0.08,0.11501141552511415,0.9117647058823529,3101,403,39
0.1,0.15752351097178682,0.9054054054054054,2150,402,42
0.12,0.20682523267838676,0.8948545861297539,1534,400,47
0.14,0.2237801458216489,0.8926174496644296,1384,399,48
0.16,0.2399756986634265,0.8816964285714286,1251,395,53
0.18,0.25274725274725274,0.8688888888888889,1156,391,59
0.2,0.2604930046635576,0.8669623059866962,1110,391,60
0.22,0.2866617538688283,0.8644444444444445,968,389,61
0.24,0.2920152091254753,0.8552338530066815,931,384,65
0.26,0.324553950722175,0.8451327433628318,795,382,70
0.28,0.3312829525483304,0.8377777777777777,761,377,73
0.3,0.35456273764258556,0.8270509977827051,679,373,78
0.32,0.36889332003988035,0.8222222222222222,633,370,80
0.34,0.3783505154639175,0.8119469026548672,603,367,85
0.36,0.4167636786961583,0.7799564270152506,501,358,101
0.38,0.4237695078031212,0.7673913043478261,480,353,107
0.4,0.4380475594493116,0.755939524838013,449,350,113
0.42,0.4479166666666667,0.7445887445887446,424,344,118
0.44,0.4591280653950954,0.7326086956521739,397,337,123
0.46,0.4632768361581921,0.7145969498910676,380,328,131
0.48,0.46755162241887904,0.698237885462555,361,317,137
0.5,0.47943037974683544,0.6718403547671841,329,303,148
0.52,0.49335548172757476,0.6556291390728477,305,297,156
0.54,0.5026269702276708,0.6391982182628062,284,287,162
0.56,0.5111940298507462,0.6116071428571429,262,274,174
0.58,0.5231388329979879,0.5829596412556054,237,260,186
0.6,0.5231388329979879,0.5829596412556054,237,260,186
0.62,0.532150776053215,0.5333333333333333,211,240,210
0.64,0.5470297029702971,0.4889380530973451,183,221,231
0.66,0.5619834710743802,0.4473684210526316,159,204,252
0.68,0.5558912386706949,0.40350877192982454,147,184,272
0.7000000000000001,0.5558912386706949,0.40350877192982454,147,184,272
0.72,0.5463917525773195,0.3479212253829322,132,159,298
0.74,0.5587044534412956,0.30598669623059865,109,138,313
0.76,0.5674418604651162,0.270509977827051,93,122,329
0.78,0.5674418604651162,0.270509977827051,93,122,329
0.8,0.5612244897959183,0.24336283185840707,86,110,342
0.8200000000000001,0.5096774193548387,0.17713004484304934,76,79,367
0.84,0.47761194029850745,0.14479638009049775,70,64,378
0.86,0.4473684210526316,0.11564625850340136,63,51,390
0.88,0.4473684210526316,0.11564625850340136,63,51,390
0.9,0.4752475247524752,0.10909090909090909,53,48,392
0.92,0.4606741573033708,0.09339407744874716,48,41,398
0.9400000000000001,0.4606741573033708,0.09339407744874716,48,41,398
0.96,0.39655172413793105,0.052752293577981654,35,23,413
0.98,0.4,0.0365296803652968,24,16,422
